date,timestamp_pst,campaign_id,campaign_name,adset_id,ad_id,objective,placement,impressions,clicks,spend_usd,currency,conversions,conversion_value_usd
2026-02-07,2026-02-07 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,VIDEO_VIEWS,audience_network,46032,1065,2486.97,USD,56,10764.35
2026-02-07,2026-02-07 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,VIDEO_VIEWS,facebook_feed,79233,718,1324.29,USD,38,6364.73
2026-02-07,2026-02-07 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,REACH,facebook_feed,30963,201,298.42,GBP,10,844.57
2026-02-07,2026-02-07 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,VIDEO_VIEWS,instagram_stories,35025,245,396.2,USD,14,846.96
2026-02-07,2026-02-07 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,LINK_CLICKS,instagram_feed,32155,252,456.64,USD,13,1822.85
2026-02-07,2026-02-07 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,LINK_CLICKS,facebook_feed,64448,1392,3923.67,USD,37,5933.86
2026-02-07,2026-02-07 23:59:59,1274,HomeBase_Appliances_National_Q1,adset_1274_0,ad_1274_0_0,REACH,instagram_feed,24312,231,515.64,USD,3,394.35
2026-02-08,2026-02-08 23:59:59,1064,HomeBase_Furniture_National_Q1,adset_1064_0,ad_1064_0_0,LINK_CLICKS,facebook_feed,65029,1054,2779.83,USD,13,2438.32
2026-02-08,2026-02-08 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_0,ad_1107_0_0,REACH,instagram_feed,68405,857,1641.38,USD,48,6343.98
2026-02-08,2026-02-08 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_0,LINK_CLICKS,facebook_feed,47477,796,1409.97,GBP,40,6911.27
2026-02-08,2026-02-08 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_1,LINK_CLICKS,facebook_feed,18922,283,718.24,USD,9,693.41
2026-02-08,2026-02-08 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_1,REACH,messenger,78546,1242,3077.8,USD,19,1223.36
2026-02-08,2026-02-08 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_0,VIDEO_VIEWS,instagram_stories,6851,161,213.12,USD,10,1788.95
2026-02-08,2026-02-08 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_0,ad_1120_0_0,LINK_CLICKS,instagram_stories,65108,756,516.59,USD,32,2081.04
2026-02-08,2026-02-08 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,LINK_CLICKS,facebook_feed,9426,95,141.73,USD,1,79.08
2026-02-08,2026-02-08 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,REACH,instagram_feed,55609,1362,2989.78,USD,72,13972.45
2026-02-08,2026-02-08 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,LINK_CLICKS,instagram_stories,79620,1506,1759.34,USD,36,5441.6
2026-02-08,2026-02-08 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,CONVERSIONS,messenger,24810,455,921.87,USD,33,2649.9
2026-02-08,2026-02-08 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,CONVERSIONS,messenger,46654,321,362.62,USD,20,1121.18
2026-02-08,2026-02-08 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,REACH,instagram_stories,60800,450,1316.68,USD,11,447.94
2026-02-08,2026-02-08 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,REACH,facebook_feed,23013,239,256.48,USD,14,700.66
2026-02-08,2026-02-08 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,VIDEO_VIEWS,audience_network,67750,1361,2866.43,USD,38,4504.6
2026-02-08,2026-02-08 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,CONVERSIONS,instagram_stories,49891,818,2574.37,USD,27,1988.54
2026-02-08,2026-02-08 23:59:59,1274,HomeBase_Appliances_National_Q1,adset_1274_0,ad_1274_0_0,LINK_CLICKS,audience_network,74947,598,1890.05,USD,39,6583.47
2026-02-09,2026-02-09 23:59:59,1064,HomeBase_Furniture_National_Q1,adset_1064_0,ad_1064_0_0,CONVERSIONS,instagram_stories,50453,942,1475.3,USD,29,5781.41
2026-02-09,2026-02-09 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_1,LINK_CLICKS,facebook_feed,38095,564,1430.61,USD,14,2222.42
2026-02-09,2026-02-09 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_0,ad_1107_0_0,CONVERSIONS,audience_network,27806,543,708.76,GBP,42,7878.37
2026-02-09,2026-02-09 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_0,LINK_CLICKS,instagram_feed,54063,926,2798.41,USD,69,6305.6
2026-02-09,2026-02-09 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_1,VIDEO_VIEWS,instagram_stories,67320,1514,2225.6,USD,110,5318.53
2026-02-09,2026-02-09 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_0,LINK_CLICKS,instagram_feed,67050,615,312.43,USD,16,1194.1
2026-02-09,2026-02-09 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_0,ad_1120_0_0,REACH,messenger,18411,138,285.24,USD,7,708.9
2026-02-09,2026-02-09 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,CONVERSIONS,instagram_stories,50844,366,763.86,USD,15,2218.61
2026-02-09,2026-02-09 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,LINK_CLICKS,instagram_stories,61967,617,2108.37,USD,38,6837.93
2026-02-09,2026-02-09 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,REACH,audience_network,43008,1003,2369.38,USD,49,6428.15
2026-02-09,2026-02-09 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,CONVERSIONS,messenger,25096,612,1227.15,USD,16,2735.71
2026-02-09,2026-02-09 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,VIDEO_VIEWS,messenger,28636,564,1921.76,USD,17,2156.23
2026-02-09,2026-02-09 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,CONVERSIONS,instagram_stories,30988,750,2356.41,USD,47,6308.62
2026-02-09,2026-02-09 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,REACH,instagram_feed,62883,924,2101.03,USD,50,4087.43
2026-02-09,2026-02-09 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,LINK_CLICKS,instagram_stories,8975,191,556.09,USD,4,433.9
2026-02-09,2026-02-09 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,LINK_CLICKS,audience_network,13337,281,551.76,USD,22,1992.05
2026-02-09,2026-02-09 23:59:59,1274,HomeBase_Appliances_National_Q1,adset_1274_0,ad_1274_0_0,VIDEO_VIEWS,instagram_stories,39083,668,1585.73,USD,21,3729.85
2026-02-10,2026-02-10 23:59:59,1064,HomeBase_Furniture_National_Q1,adset_1064_0,ad_1064_0_0,VIDEO_VIEWS,instagram_feed,55747,1271,3742.56,USD,15,1931.85
2026-02-10,2026-02-10 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_1,VIDEO_VIEWS,audience_network,79759,1718,3440.38,USD,60,11037.66
2026-02-10,2026-02-10 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_0,ad_1107_0_0,VIDEO_VIEWS,messenger,8177,143,358.35,USD,3,508.8
2026-02-10,2026-02-10 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_0,LINK_CLICKS,instagram_feed,76641,1708,2599.8,USD,98,18937.42
2026-02-10,2026-02-10 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_0,ad_1120_0_0,REACH,messenger,44656,670,570.77,USD,32,3211.82
2026-02-10,2026-02-10 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_0,LINK_CLICKS,audience_network,46546,726,2286.8,USD,50,9642.88
2026-02-10,2026-02-10 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_1,LINK_CLICKS,facebook_feed,78464,1085,2805.05,USD,29,1717.91
2026-02-10,2026-02-10 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,LINK_CLICKS,messenger,54082,442,1123.21,USD,24,4258.33
2026-02-10,2026-02-10 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,REACH,audience_network,36779,797,2657.4,USD,22,2915.68
2026-02-10,2026-02-10 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,REACH,messenger,39576,211,585.99,USD,14,2127.12
2026-02-10,2026-02-10 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,LINK_CLICKS,messenger,38737,802,2305.85,USD,25,1485.25
2026-02-10,2026-02-10 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,VIDEO_VIEWS,audience_network,52091,1026,2145.59,USD,69,8738.0
2026-02-10,2026-02-10 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,LINK_CLICKS,instagram_stories,22691,297,301.66,USD,18,1486.44
2026-02-10,2026-02-10 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,VIDEO_VIEWS,instagram_feed,44995,1056,3259.65,USD,57,5188.21
2026-02-10,2026-02-10 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,REACH,messenger,12492,103,195.89,USD,4,345.5
2026-02-10,2026-02-10 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,VIDEO_VIEWS,messenger,52897,976,1407.44,USD,61,8428.69
2026-02-10,2026-02-10 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,CONVERSIONS,facebook_feed,43470,729,713.86,USD,21,3535.29
2026-02-10,2026-02-10 23:59:59,1274,HomeBase_Appliances_National_Q1,adset_1274_0,ad_1274_0_0,VIDEO_VIEWS,messenger,38834,428,881.98,USD,27,2152.71
2026-02-11,2026-02-11 23:59:59,1064,HomeBase_Furniture_National_Q1,adset_1064_0,ad_1064_0_0,LINK_CLICKS,audience_network,16507,323,666.08,USD,18,3233.38
2026-02-11,2026-02-11 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_0,CONVERSIONS,instagram_feed,75849,881,1032.59,USD,66,12379.21
2026-02-11,2026-02-11 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_0,ad_1107_0_0,CONVERSIONS,messenger,54298,1220,2693.1,USD,23,2823.47
2026-02-11,2026-02-11 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_1,CONVERSIONS,messenger,42757,277,616.62,USD,19,3592.7
2026-02-11,2026-02-11 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_0,REACH,instagram_stories,54047,463,1269.96,USD,,
2026-02-11,2026-02-11 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_1,VIDEO_VIEWS,audience_network,17334,402,1305.46,USD,18,757.42
2026-02-11,2026-02-11 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_0,ad_1120_0_0,LINK_CLICKS,audience_network,52931,1170,3290.31,USD,40,4314.1
2026-02-11,2026-02-11 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,VIDEO_VIEWS,audience_network,60576,1342,1791.92,USD,103,19757.86
2026-02-11,2026-02-11 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,LINK_CLICKS,facebook_feed,37660,307,1044.42,USD,24,3879.36
2026-02-11,2026-02-11 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,REACH,facebook_feed,60067,454,1211.66,USD,27,2024.03
2026-02-11,2026-02-11 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,VIDEO_VIEWS,instagram_stories,67749,1370,2653.4,USD,42,7402.92
2026-02-11,2026-02-11 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,VIDEO_VIEWS,audience_network,26302,260,343.35,USD,7,922.21
2026-02-11,2026-02-11 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,VIDEO_VIEWS,instagram_feed,77803,636,668.25,USD,21,3376.74
2026-02-11,2026-02-11 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,CONVERSIONS,instagram_feed,44305,617,1331.12,USD,14,2263.47
2026-02-11,2026-02-11 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,REACH,facebook_feed,27313,590,1079.79,USD,11,1141.36
2026-02-11,2026-02-11 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,VIDEO_VIEWS,audience_network,74970,1767,5435.72,USD,35,5164.14
2026-02-11,2026-02-11 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,REACH,audience_network,45216,593,542.16,USD,6,636.74
2026-02-11,2026-02-11 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,LINK_CLICKS,messenger,12556,159,364.89,USD,4,187.96
2026-02-11,2026-02-11 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,LINK_CLICKS,audience_network,28740,572,534.76,USD,43,8516.28
2026-02-11,2026-02-11 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,CONVERSIONS,instagram_stories,71914,1657,5436.48,USD,41,5255.91
2026-02-11,2026-02-11 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,CONVERSIONS,instagram_stories,75947,713,1817.25,USD,53,4052.06
2026-02-11,2026-02-11 23:59:59,1274,HomeBase_Appliances_National_Q1,adset_1274_0,ad_1274_0_0,REACH,facebook_feed,19806,444,1399.21,USD,6,991.83
2026-02-12,2026-02-12 23:59:59,1064,HomeBase_Furniture_National_Q1,adset_1064_0,ad_1064_0_0,LINK_CLICKS,instagram_feed,45944,1065,1584.56,USD,51,3727.14
2026-02-12,2026-02-12 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_0,ad_1107_0_0,CONVERSIONS,instagram_feed,19532,325,1452.6,CAD,25,3612.93
2026-02-12,2026-02-12 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_0,CONVERSIONS,messenger,31769,506,1367.02,USD,37,5406.95
2026-02-12,2026-02-12 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_1,VIDEO_VIEWS,instagram_feed,9634,114,81.2,USD,4,633.15
2026-02-12,2026-02-12 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_0,CONVERSIONS,messenger,64569,956,1835.85,USD,68,10886.38
2026-02-12,2026-02-12 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_1,VIDEO_VIEWS,facebook_feed,25079,479,493.72,USD,33,1757.31
2026-02-12,2026-02-12 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_0,ad_1120_0_0,VIDEO_VIEWS,messenger,10756,267,697.62,USD,7,344.09
2026-02-12,2026-02-12 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,LINK_CLICKS,messenger,66342,758,2019.8,USD,23,1195.52
2026-02-12,2026-02-12 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,CONVERSIONS,instagram_feed,61732,1355,2228.3,USD,19,2959.54
2026-02-12,2026-02-12 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,REACH,messenger,49129,710,1602.34,USD,49,2945.18
2026-02-12,2026-02-12 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,REACH,messenger,51631,368,1043.78,USD,8,1425.63
2026-02-12,2026-02-12 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,CONVERSIONS,facebook_feed,52357,712,1014.39,,30,2568.19
2026-02-12,2026-02-12 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,VIDEO_VIEWS,instagram_feed,46991,610,1037.43,USD,45,7188.21
2026-02-12,2026-02-12 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,VIDEO_VIEWS,facebook_feed,34123,431,222.99,USD,5,972.07
2026-02-12,2026-02-12 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,CONVERSIONS,facebook_feed,33784,334,931.54,USD,15,1026.33
2026-02-12,2026-02-12 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,LINK_CLICKS,instagram_stories,69512,596,1987.05,USD,36,5484.4
2026-02-12,2026-02-12 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,CONVERSIONS,instagram_feed,40296,899,646.24,USD,45,3968.36
2026-02-12,2026-02-12 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,CONVERSIONS,facebook_feed,17345,115,213.32,USD,2,130.2
2026-02-12,2026-02-12 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,REACH,messenger,63824,1116,748.43,USD,23,4115.16
2026-02-12,2026-02-12 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,VIDEO_VIEWS,instagram_stories,75316,548,1419.08,USD,35,6697.6
2026-02-12,2026-02-12 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,REACH,messenger,63746,989,2657.73,USD,67,8261.26
2026-02-12,2026-02-12 23:59:59,1274,HomeBase_Appliances_National_Q1,adset_1274_0,ad_1274_0_0,CONVERSIONS,audience_network,73123,401,876.5,USD,17,2967.28
2026-02-13,2026-02-13 23:59:59,1064,HomeBase_Furniture_National_Q1,adset_1064_0,ad_1064_0_0,LINK_CLICKS,instagram_stories,45501,854,2729.32,USD,62,6746.24
2026-02-13,2026-02-13 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_1,VIDEO_VIEWS,facebook_feed,68199,412,1152.38,USD,24,2610.12
2026-02-13,2026-02-13 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_0,CONVERSIONS,messenger,12255,67,190.65,USD,1,137.3
2026-02-13,2026-02-13 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_0,ad_1107_0_0,LINK_CLICKS,facebook_feed,40456,787,639.19,USD,35,2661.37
2026-02-13,2026-02-13 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_1,CONVERSIONS,instagram_stories,16005,135,85.53,USD,7,1051.36
2026-02-13,2026-02-13 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_0,ad_1120_0_0,REACH,instagram_feed,46187,320,682.32,USD,,
2026-02-13,2026-02-13 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_0,LINK_CLICKS,instagram_stories,53005,812,2697.17,USD,31,5395.07
2026-02-13,2026-02-13 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,LINK_CLICKS,audience_network,13757,85,147.15,USD,1,171.59
2026-02-13,2026-02-13 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,LINK_CLICKS,audience_network,16094,103,340.28,USD,5,238.45
2026-02-13,2026-02-13 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,VIDEO_VIEWS,instagram_feed,33626,803,1030.47,USD,28,2456.58
2026-02-13,2026-02-13 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,VIDEO_VIEWS,facebook_feed,56328,496,1114.54,USD,26,4532.66
2026-02-13,2026-02-13 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,LINK_CLICKS,audience_network,60529,411,1224.16,USD,23,4075.19
2026-02-13,2026-02-13 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,VIDEO_VIEWS,audience_network,17994,229,304.13,USD,15,879.13
2026-02-13,2026-02-13 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,LINK_CLICKS,instagram_feed,20029,105,347.61,USD,5,426.49
2026-02-13,2026-02-13 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,LINK_CLICKS,instagram_stories,56238,597,2116.53,CAD,35,3382.34
2026-02-13,2026-02-13 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,REACH,facebook_feed,50205,1227,3275.01,USD,52,9378.48
2026-02-13,2026-02-13 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,CONVERSIONS,instagram_stories,24312,504,694.57,USD,22,2816.37
2026-02-13,2026-02-13 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,LINK_CLICKS,facebook_feed,61710,403,456.91,USD,26,4593.29
2026-02-13,2026-02-13 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,CONVERSIONS,facebook_feed,58637,1220,4225.51,USD,42,6637.81
2026-02-13,2026-02-13 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,LINK_CLICKS,audience_network,58468,526,411.52,USD,27,5318.22
2026-02-13,2026-02-13 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,LINK_CLICKS,messenger,18547,247,349.57,USD,9,1062.73
2026-02-13,2026-02-13 23:59:59,1274,HomeBase_Appliances_National_Q1,adset_1274_0,ad_1274_0_0,LINK_CLICKS,facebook_feed,26875,553,1156.84,USD,41,1981.98
2026-02-14,2026-02-14 23:59:59,1064,HomeBase_Furniture_National_Q1,adset_1064_0,ad_1064_0_0,REACH,audience_network,13888,224,749.46,USD,4,363.26
2026-02-14,2026-02-14 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_0,ad_1107_0_0,VIDEO_VIEWS,messenger,53196,640,978.8,USD,,
2026-02-14,2026-02-14 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_0,REACH,facebook_feed,79455,470,1078.74,GBP,33,2639.59
2026-02-14,2026-02-14 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_1,CONVERSIONS,facebook_feed,46173,553,1363.49,USD,14,1215.0
2026-02-14,2026-02-14 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_1,LINK_CLICKS,instagram_stories,15652,352,1172.06,USD,11,1638.37
2026-02-14,2026-02-14 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_0,ad_1120_0_0,CONVERSIONS,facebook_feed,40882,662,564.78,USD,28,4865.75
2026-02-14,2026-02-14 23:59:59,1120,HomeBase_Outdoor_East_Q1,adset_1120_1,ad_1120_1_0,REACH,audience_network,16870,145,148.62,CAD,,
2026-02-14,2026-02-14 23:59:59,1139,HomeBase_Furniture_National_Q1,adset_1139_0,ad_1139_0_0,VIDEO_VIEWS,facebook_feed,25898,464,613.25,,10,1734.93
2026-02-14,2026-02-14 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_0,REACH,audience_network,25653,606,1649.89,USD,7,558.5
2026-02-14,2026-02-14 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_0,ad_1184_0_1,VIDEO_VIEWS,messenger,32251,584,324.79,USD,15,1681.83
2026-02-14,2026-02-14 23:59:59,1184,HomeBase_Outdoor_West_Q1,adset_1184_1,ad_1184_1_0,REACH,audience_network,8672,49,140.85,USD,3,432.54
2026-02-14,2026-02-14 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_1,VIDEO_VIEWS,instagram_feed,28953,168,169.02,USD,8,889.98
2026-02-14,2026-02-14 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_0,REACH,messenger,55903,864,2250.95,,34,6357.11
2026-02-14,2026-02-14 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_0,ad_1222_0_1,REACH,facebook_feed,43314,372,1273.74,USD,25,4520.0
2026-02-14,2026-02-14 23:59:59,1222,HomeBase_Outdoor_West_Q1,adset_1222_1,ad_1222_1_0,LINK_CLICKS,instagram_stories,72056,1153,644.89,USD,18,3157.14
2026-02-14,2026-02-14 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_1,REACH,facebook_feed,30305,421,1133.93,USD,8,391.81
2026-02-14,2026-02-14 23:59:59,1241,HomeBase_Seasonal_National_Q1,adset_1241_0,ad_1241_0_0,LINK_CLICKS,instagram_feed,65156,357,425.02,USD,18,1105.79
2026-02-14,2026-02-14 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_0,CONVERSIONS,audience_network,12019,154,528.85,USD,3,142.73
2026-02-14,2026-02-14 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_0,ad_1267_0_1,LINK_CLICKS,audience_network,15074,203,402.19,USD,4,597.29
2026-02-14,2026-02-14 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_1,LINK_CLICKS,instagram_stories,12377,121,304.64,USD,6,959.75
2026-02-14,2026-02-14 23:59:59,1267,HomeBase_Furniture_National_Q1,adset_1267_1,ad_1267_1_0,CONVERSIONS,instagram_stories,20798,437,535.86,USD,18,3199.63
2026-02-14,2026-02-14 23:59:59,1274,HomeBase_Appliances_National_Q1,adset_1274_0,ad_1274_0_0,VIDEO_VIEWS,audience_network,39923,961,3230.06,USD,41,2402.47
2026-02-15,2026-02-15 23:59:59,1064,HomeBase_Furniture_National_Q1,adset_1064_0,ad_1064_0_0,LINK_CLICKS,facebook_feed,58903,651,1781.68,USD,43,6101.51
2026-02-15,2026-02-15 23:59:59,1107,HomeBase_Appliances_National_Q1,adset_1107_1,ad_1107_1_0,CONVERSIONS,facebook_feed,44677,1064,3022.43,USD,32,4626.66
